FIRE_NO,VERSION_NO,FIRE_YEAR,FIRE_CAUSE,FIRELABEL,SIZE_HA,SOURCE,TRACK_DATE,LOAD_DATE,FIRE_DATE,METHOD,FCODE,SHAPE,OBJECTID,AREA_SQM,FEAT_LEN,X,Y
R50071,,1986,Person,1986-R50071,32.3,mylars,,20070517130642,19860906,digitised,JA70003000,,1704390,323198.5903,3248.5885000000003,,
R90006,,1986,Person,1986-R90006,34.800000000000004,mylars,,20070517130643,19860603,digitised,JA70003000,,1704391,348784.2732,2721.9355,,
R90008,,1986,Person,1986-R90008,21.900000000000002,mylars,,20070517130643,19860604,digitised,JA70003000,,1704392,219348.2955,1942.8321,,
R90009,,1986,Person,1986-R90009,101.2,mylars,,20070517130643,19860613,digitised,JA70003000,,1704393,1012915.5863,4971.340700000001,,
R90010,,1986,Person,1986-R90010,171.1,mylars,,20070517130643,19860613,digitised,JA70003000,,1704394,1711120.0854,6516.2855,,
R90013,,1986,Lightning,1986-R90013,12.6,mylars,,20070517130643,19860620,digitised,JA70003000,,1704395,126587.0128,1382.6072000000001,,
V10005,,1986,Person,1986-V10005,734.1,LFDB,,20070517130643,19860531,digitised,JA70003000,,1704396,7341752.7903,15211.413400000001,,
V10006,,1986,Person,1986-V10006,15.1,mylars,,20070517130643,19860602,digitised,JA70003000,,1704397,151989.9864,1730.0954000000002,,
C50103,,1988,Person,1988-C50103,35.800000000000004,inventory,,20070517130642,19881003,digitised,JA70003000,,1704609,358840.7122,3782.8065,,
C50109,,1988,Person,1988-C50109,37.800000000000004,Buffered_Point,,20070517130645,19881201,buffered_point,JA70003000,,1704610,378070.814,2275.9396,,
G20024,,1988,Person,1988-G20024,8.6,inventory,,20070517130642,19880828,digitised,JA70003000,,1704611,86752.0526,1448.8922,,
G20024,,1988,Person,1988-G20024,24.2,inventory,,20070517130642,19880828,digitised,JA70003000,,1704612,242143.7966,3498.3496,,
N70090,,1987,Person,1987-N70090,11.6,inventory,,20070517130642,19870906,digitised,JA70003000,,1704552,116707.8606,2803.0985,,
N70090,,1987,Person,1987-N70090,25.1,inventory,,20070517130642,19870906,digitised,JA70003000,,1704553,251395.8147,2891.3369000000002,,
N70090,,1987,Person,1987-N70090,2.8000000000000003,inventory,,20070517130642,19870906,digitised,JA70003000,,1704554,28649.2255,860.4088,,
N70104,,1987,Person,1987-N70104,13.8,inventory,,20070517130642,19870929,digitised,JA70003000,,1704555,138021.8959,1967.6553000000001,,
VA0003,,1985,Person,1985-VA0003,968.9,LFDB,,20070517130643,19850619,digitised,JA70003000,,1704286,9689727.6885,16878.0612,,
VA0011,,1985,Person,1985-VA0011,217.3,mylars,,20070517130643,19850926,digitised,JA70003000,,1704287,2173984.2062,8690.518600000001,,
C10019,,1986,Person,1986-C10019,13.700000000000001,Buffered_Point,,20070517130645,19860605,buffered_point,JA70003000,,1704288,137261.9429,1381.2671,,
C10037,,1986,Person,1986-C10037,12.5,Buffered_Point,,20070517130645,19860919,buffered_point,JA70003000,,1704289,125035.0049,1318.9066,,
C10041,,1986,Person,1986-C10041,19.6,mylars,,20070517130643,19861020,digitised,JA70003000,,1704290,196930.5499,1752.9157,,
C10043,,1986,Person,1986-C10043,2.9,mylars,,20070517130643,19861023,digitised,JA70003000,,1704291,29732.877,746.471,,
C20008,,1986,Person,1986-C20008,225.5,mylars,,20070517130643,19860526,digitised,JA70003000,,1704292,2255043.1522,7047.6053,,
V10040,,1986,Person,1986-V10040,13,Buffered_Point,,20070517130645,19861021,buffered_point,JA70003000,,1704398,130465.8119,1324.5789,,
V30018,,1986,Person,1986-V30018,22.8,mylars,,20070517130643,19860820,digitised,JA70003000,,1704399,228928.3793,2019.5656000000001,,
V40003,,1986,Person,1986-V40003,15.8,mylars,,20070517130643,19860625,digitised,JA70003000,,1704400,158609.7432,1975.7030000000002,,
V50001,,1986,Person,1986-V50001,99.9,mylars,,20070517130643,19860507,digitised,JA70003000,,1704401,999606.7546,6092.4628,,
V50011,,1986,Person,1986-V50011,418.1,LFDB,,20070517130643,19860905,digitised,JA70003000,,1704402,4181402.756,8284.1651,,
V50028,,1986,Lightning,1986-V50028,148.9,LFDB,,20070517130643,19860908,digitised,JA70003000,,1704403,1489314.9706000001,6168.6205,,
V50030,,1986,Lightning,1986-V50030,297.40000000000003,LFDB,,20070517130643,19860907,digitised,JA70003000,,1704404,2974416.0498,8580.89,,
V70015,,1986,Person,1986-V70015,11.3,mylars,,20070517130653,19860821,digitised,JA70003000,,1704405,113727.0046,1321.8787,,
V70015,,1986,Person,1986-V70015,69.60000000000001,mylars,,20070517130653,19860821,digitised,JA70003000,,1704406,696869.0009,3266.8254,,
G20032,,1988,Person,1988-G20032,22.8,inventory,,20070517130642,19881011,digitised,JA70003000,,1704613,228487.4454,2777.9023,,
G20033,,1988,Person,1988-G20033,15.9,Buffered_Point,,20070517130645,19881011,buffered_point,JA70003000,,1704614,159821.4936,1492.827,,
G30001,,1988,Person,1988-G30001,30.6,mylars,,20070517130642,19880411,digitised,JA70003000,,1704615,306865.0502,2101.7335000000003,,
G30007,,1988,Person,1988-G30007,98.9,mylars,,20070517130642,19880510,digitised,JA70003000,,1704616,989640.626,3874.2407000000003,,
G30052,,1988,Person,1988-G30052,77.5,Buffered_Point,,20070517130645,19881012,buffered_point,JA70003000,,1704617,775539.6205,3273.7105,,
G40019,,1988,Person,1988-G40019,153.8,mylars,,20070517130642,19880720,digitised,JA70003000,,1704618,1538123.9207,7223.9196,,
G40032,,1988,Person,1988-G40032,65.7,mylars,,20070517130642,19880828,digitised,JA70003000,,1704619,657662.0524,3636.8744,,
G40041,,1988,Person,1988-G40041,30.400000000000002,Buffered_Point,,20070517130645,19881004,buffered_point,JA70003000,,1704620,304611.1278,2065.1419,,
N70105,,1987,Person,1987-N70105,27.2,inventory,,20070517130642,19870930,digitised,JA70003000,,1704556,272916.9442,3465.5661,,
N70105,,1987,Person,1987-N70105,6,inventory,,20070517130642,19870930,digitised,JA70003000,,1704557,60188.0468,1141.9309,,
R10037,,1987,Person,1987-R10037,586.2,inventory,,20070517130642,19870906,digitised,JA70003000,,1704558,5862137.4277,10818.7996,,
C20078,,1986,Person,1986-C20078,14.6,Buffered_Point,,20070517130645,19861016,buffered_point,JA70003000,,1704293,146956.611,1422.1993,,
C20079,,1986,Person,1986-C20079,54.7,Buffered_Point,,20070517130645,19861016,buffered_point,JA70003000,,1704294,547892.9879,2739.8202,,
C30001,,1986,Person,1986-C30001,95.4,mylars,,20070517130643,19860529,digitised,JA70003000,,1704295,954854.1916,4840.6189,,
C30003,,1986,Person,1986-C30003,79.7,mylars,,20070517130643,19860601,digitised,JA70003000,,1704296,797422.5055,5928.9245,,
C30017,,1986,Person,1986-C30017,21.5,mylars,,20070517130643,19860808,digitised,JA70003000,,1704297,215114.2712,1920.5909000000001,,
C30039,,1986,Person,1986-C30039,21.3,mylars,,20070517130643,19860919,digitised,JA70003000,,1704298,213269.2647,2011.2608,,
C30041,,1986,Person,1986-C30041,6.4,mylars,,20070517130653,19860920,digitised,JA70003000,,1704299,64459.135800000004,979.1222,,
C30041,,1986,Person,1986-C30041,35.300000000000004,mylars,,20070517130653,19860920,digitised,JA70003000,,1704300,353167.0014,3394.3632000000002,,
C30042,,1986,Person,1986-C30042,15.3,mylars,,20070517130653,19861020,digitised,JA70003000,,1704301,153685.6123,2642.5959000000003,,
C30042,,1986,Person,1986-C30042,64.8,mylars,,20070517130653,19861020,digitised,JA70003000,,1704302,648366.192,4002.3949000000002,,
C40003,,1986,Person,1986-C40003,29.2,Buffered_Point,,20070517130645,19860408,buffered_point,JA70003000,,1704303,292760.2422,2000.8971000000001,,
C40078,,1986,Person,1986-C40078,50.6,mylars,,20070517130643,19860920,digitised,JA70003000,,1704304,506239.44180000003,3284.0343000000003,,
V80026,,1986,Person,1986-V80026,37.300000000000004,Buffered_Point,,20070517130645,19861015,buffered_point,JA70003000,,1704407,373439.5617,2253.1718,,
V90038,,1986,Person,1986-V90038,81,mylars,,20070517130643,19861013,digitised,JA70003000,,1704408,810766.7067,5766.383000000001,,
VA0006,,1986,Lightning,1986-VA0006,2488.6,LFDB,,20070517130643,19860801,digitised,JA70003000,,1704409,24886838.7045,24383.574500000002,,
C10010,,1987,Person,1987-C10010,5.6000000000000005,mylars,,20070517130653,19870423,digitised,JA70003000,,1704410,56967.403,926.8247,,
C10010,,1987,Person,1987-C10010,13.5,mylars,,20070517130653,19870423,digitised,JA70003000,,1704411,135352.5658,1836.7324,,
C10010,,1987,Person,1987-C10010,0,mylars,,20070517130653,19870423,digitised,JA70003000,,1704412,858.0424,136.6224,,
C10011,,1987,Person,1987-C10011,21.1,mylars,,20070517130642,19870427,digitised,JA70003000,,1704413,211659.947,1946.1269000000002,,
C10013,,1987,Person,1987-C10013,39.5,mylars,,20070517130642,19870427,digitised,JA70003000,,1704414,395236.0913,2820.864,,
C10015,,1987,Person,1987-C10015,6.9,inventory,,20070517130642,19870427,digitised,JA70003000,,1704415,69050.18400000001,1119.7653,,
C10023,,1987,Person,1987-C10023,115.9,mylars,,20070517130642,19870508,digitised,JA70003000,,1704416,1159978.6388,5316.3597,,
C10027,,1987,Person,1987-C10027,104.60000000000001,LFDB,,20070517130642,19870506,digitised,JA70003000,,1704417,1046115.9409,5106.821,,
G40043,,1988,Person,1988-G40043,13.4,Buffered_Point,,20070517130645,19881005,buffered_point,JA70003000,,1704621,134248.4087,1371.9496000000001,,
G60004,,1988,Person,1988-G60004,21.8,Buffered_Point,,20070517130645,19880614,buffered_point,JA70003000,,1704622,218815.9978,1774.4301,,
G60006,,1988,Person,1988-G60006,56.5,mylars,,20070517130642,19880902,digitised,JA70003000,,1704623,565409.6329,3758.8751,,
G70002,,1988,Person,1988-G70002,87.9,mylars,,20070517130642,19880504,digitised,JA70003000,,1704624,879732.1264,3878.6486,,
G70003,,1988,Person,1988-G70003,11.3,Buffered_Point,,20070517130645,19880506,buffered_point,JA70003000,,1704625,113401.8756,1268.2087000000001,,
G70004,,1988,Person,1988-G70004,183.70000000000002,LFDB,,20070517130642,19880510,digitised,JA70003000,,1704626,1837548.986,7462.6854,,
R10042,,1987,Person,1987-R10042,44.9,inventory,,20070517130642,19870922,digitised,JA70003000,,1704559,449770.3464,3543.8847,,
R10042,,1987,Person,1987-R10042,21.1,inventory,,20070517130642,19870922,digitised,JA70003000,,1704560,211428.1349,2697.0886,,
R10042,,1987,Person,1987-R10042,11.6,inventory,,20070517130642,19870922,digitised,JA70003000,,1704561,116354.2635,1663.0914,,
R20044,,1987,Person,1987-R20044,13.6,Buffered_Point,,20070517130645,19870910,buffered_point,JA70003000,,1704562,136901.3011,1391.7597,,
R30012,,1987,Person,1987-R30012,42.1,Buffered_Point,,20070517130645,19870906,buffered_point,JA70003000,,1704563,421695.9099,2437.8508,,
R40017,,1987,Lightning,1987-R40017,22.5,LFDB,,20070517130642,19870720,digitised,JA70003000,,1704564,225115.7073,1826.6731,,
C40084,,1986,Person,1986-C40084,12.200000000000001,Buffered_Point,,20070517130645,19861021,buffered_point,JA70003000,,1704305,122600.2039,1298.7332000000001,,
C40085,,1986,Person,1986-C40085,17.1,mylars,,20070517130653,19861022,digitised,JA70003000,,1704306,171813.6952,2092.5631000000003,,
C40085,,1986,Person,1986-C40085,3.7,mylars,,20070517130653,19861022,digitised,JA70003000,,1704307,37129.5775,1004.1597,,
C40085,,1986,Person,1986-C40085,7.7,mylars,,20070517130653,19861022,digitised,JA70003000,,1704308,77783.3419,1053.8184,,
C50020,,1986,Person,1986-C50020,54.2,mylars,,20070517130643,19860528,digitised,JA70003000,,1704309,542945.002,3960.6138,,
C50099,,1986,Person,1986-C50099,472.1,LFDB,,20070517130643,19861014,digitised,JA70003000,,1704310,4721679.6241,11834.2354,,
C50101,,1986,Person,1986-C50101,6.7,mylars,,20070517130643,19861020,digitised,JA70003000,,1704311,67439.6857,1020.4834000000001,,
G10003,,1986,Person,1986-G10003,55.7,mylars,,20070517130643,19860601,digitised,JA70003000,,1704312,557522.8602,3684.7218000000003,,
G10027,,1986,Person,1986-G10027,17,mylars,,20070517130643,19860807,digitised,JA70003000,,1704313,170020.4523,2057.6342,,
C10045,,1987,Person,1987-C10045,38.9,mylars,,20070517130642,19870616,digitised,JA70003000,,1704418,389188.6578,2923.4203,,
C10060,,1987,Lightning,1987-C10060,497.5,LFDB,,20070517130642,19870701,digitised,JA70003000,,1704419,4975251.3417,11228.8554,,
C10108,,1987,Person,1987-C10108,34.2,Buffered_Point,,20070517130645,19870914,buffered_point,JA70003000,,1704420,342848.347,2179.6991000000003,,
C10114,,1987,Person,1987-C10114,119.2,mylars,,20070517130653,19870920,digitised,JA70003000,,1704421,1192968.2769,6038.1735,,
C10114,,1987,Person,1987-C10114,3.9,mylars,,20070517130653,19870920,digitised,JA70003000,,1704422,39136.0749,831.3587,,
C10114,,1987,Person,1987-C10114,4.8,mylars,,20070517130653,19870920,digitised,JA70003000,,1704423,48942.9345,873.3868,,
C20002,,1987,Person,1987-C20002,46.2,mylars,,20070517130642,19870401,digitised,JA70003000,,1704424,462772.7666,3425.9471000000003,,
C20019,,1987,Person,1987-C20019,15.5,Buffered_Point,,20070517130645,19870514,buffered_point,JA70003000,,1704425,155619.3425,1464.4468000000002,,
C20071,,1987,Person,1987-C20071,5,inventory,,20070517130642,19870919,digitised,JA70003000,,1704426,50146.4001,948.7131,,
G70005,,1988,Person,1988-G70005,353.7,LFDB,,20070517130642,19880510,digitised,JA70003000,,1704627,3537735.5447,14955.0367,,
G70018,,1988,Person,1988-G70018,84.4,mylars,,20070517130642,19880917,digitised,JA70003000,,1704628,844486.7834,4324.4962000000005,,
G70021,,1988,Person,1988-G70021,730.8000000000001,Buffered_Point,,20070517130645,19880928,buffered_point,JA70003000,,1704629,7308673.3328,10167.0181,,
G70024,,1988,Person,1988-G70024,93.9,mylars,,20070517130642,19881007,digitised,JA70003000,,1704630,939133.4889,4308.7887,,
G70032,,1988,Person,1988-G70032,117,inventory,,20070517130653,19881008,digitised,JA70003000,,1704631,1170547.9568,10732.9309,,
G70034,,1988,Person,1988-G70034,137.6,mylars,,20070517130642,19881008,digitised,JA70003000,,1704632,1376044.5989,5070.5798,,
G70036,,1988,Person,1988-G70036,27.1,Buffered_Point,,20070517130645,19881008,buffered_point,JA70003000,,1704633,271275.1202,1962.7730000000001,,
G80010,,1988,Person,1988-G80010,19.5,Buffered_Point,,20070517130645,19881002,buffered_point,JA70003000,,1704634,195000.0547,1687.8825000000002,,
G80011,,1988,Person,1988-G80011,36.1,inventory,,20070517130642,19881005,digitised,JA70003000,,1704635,361152.8148,3630.4214,,
R40017,,1987,Lightning,1987-R40017,359.3,LFDB,,20070517130642,19870720,digitised,JA70003000,,1704565,3593399.4344,10327.9784,,
R40020,,1987,Person,1987-R40020,51.9,mylars,,20070517130642,19870825,digitised,JA70003000,,1704566,519168.514,3856.4472,,
R40022,,1987,Person,1987-R40022,63.2,mylars,,20070517130642,19870911,digitised,JA70003000,,1704567,632922.4922,4595.8938,,
V10007,,1987,Person,1987-V10007,67.5,mylars,,20070517130642,19870629,digitised,JA70003000,,1704568,675634.0031,3721.0046,,
V10022,,1987,Lightning,1987-V10022,119.5,mylars,,20070517130642,19870724,digitised,JA70003000,,1704569,1195158.765,4136.6125,,
V10048,,1987,Person,1987-V10048,112,mylars,,20070517130642,19871007,digitised,JA70003000,,1704570,1120116.0502,5197.808300000001,,
V10050,,1987,Person,1987-V10050,61.2,inventory,,20070517130642,19871009,digitised,JA70003000,,1704571,612680.3974,3721.4096,,
G10028,,1986,Person,1986-G10028,86.10000000000001,inventory,,20070517130642,19860807,digitised,JA70003000,,1704314,861692.0029,5789.7968,,
G10031,,1986,Person,1986-G10031,292.90000000000003,LFDB,,20070517130643,19860814,digitised,JA70003000,,1704315,2929060.2178,12573.9302,,
G20020,,1986,Person,1986-G20020,407.5,mylars,,20070517130643,19860814,digitised,JA70003000,,1704316,4075305.2611,8929.689,,
C20074,,1987,Person,1987-C20074,14.1,Buffered_Point,,20070517130645,19870923,buffered_point,JA70003000,,1704427,141519.3277,1390.9345,,
C20090,,1987,Person,1987-C20090,12.3,Buffered_Point,,20070517130645,19871022,buffered_point,JA70003000,,1704428,123876.4189,1302.932,,
C20091,,1987,Person,1987-C20091,24.7,Buffered_Point,,20070517130645,19871022,buffered_point,JA70003000,,1704429,247644.7373,1842.3733000000002,,
C20095,,1987,Person,1987-C20095,74.3,Buffered_Point,,20070517130645,19871022,buffered_point,JA70003000,,1704430,743258.7326,3191.5194,,
C30003,,1987,Person,1987-C30003,158.5,mylars,,20070517130642,19870514,digitised,JA70003000,,1704431,1585032.3528,6002.107,,
C30091,,1987,Person,1987-C30091,40.5,mylars,,20070517130653,19870825,digitised,JA70003000,,1704432,405062.5222,4172.4865,,
C30091,,1987,Person,1987-C30091,64.6,mylars,,20070517130653,19870825,digitised,JA70003000,,1704433,646097.4574,4211.8619,,
C30095,,1987,Person,1987-C30095,72.7,mylars,,20070517130642,19870918,digitised,JA70003000,,1704434,727884.6485,3934.1791000000003,,
G80012,,1988,Person,1988-G80012,11.1,Buffered_Point,,20070517130645,19881008,buffered_point,JA70003000,,1704636,111255.3816,1260.9797,,
G80013,,1988,Person,1988-G80013,113.5,Buffered_Point,,20070517130645,19881008,buffered_point,JA70003000,,1704637,1135684.7403,4028.1769000000004,,
G80017,,1988,Person,1988-G80017,169.1,Buffered_Point,,20070517130645,19881011,buffered_point,JA70003000,,1704638,1691124.8429,4929.2559,,
G90008,,1988,Lightning,1988-G90008,30,Buffered_Point,,20070517130645,19880601,buffered_point,JA70003000,,1704639,300825.0454,2095.8371,,
G90016,,1988,Lightning,1988-G90016,16.4,Buffered_Point,,20070517130645,19880829,buffered_point,JA70003000,,1704640,164862.1727,1559.2417,,
G90025,,1988,Person,1988-G90025,15.9,Buffered_Point,,20070517130645,19881006,buffered_point,JA70003000,,1704641,159607.1945,1524.0912,,
K10017,,1988,Person,1988-K10017,82.60000000000001,inventory,,20070517130642,19880618,digitised,JA70003000,,1704642,826747.6825,7072.2471000000005,,
K10017,,1988,Person,1988-K10017,3,inventory,,20070517130642,19880618,digitised,JA70003000,,1704643,30903.4252,774.9165,,
K10017,,1988,Person,1988-K10017,3.2,inventory,,20070517130642,19880618,digitised,JA70003000,,1704644,32034.2526,1216.3220000000001,,
V10050,,1987,Person,1987-V10050,31.2,mylars,,20070517130642,19871009,digitised,JA70003000,,1704572,312602.2689,3073.7349,,
V20025,,1987,Person,1987-V20025,60.4,mylars,,20070517130642,19871013,digitised,JA70003000,,1704573,604617.8112,3540.5421,,
V30056,,1987,Person,1987-V30056,78.7,mylars,,20070517130642,19871013,digitised,JA70003000,,1704574,787856.5577,3550.9837,,
V50015,,1987,Lightning,1987-V50015,125.2,mylars,,20070517130642,19870722,digitised,JA70003000,,1704575,1252869.4998,5168.279100000001,,
V50030,,1987,Lightning,1987-V50030,123.60000000000001,mylars,,20070517130642,19870724,digitised,JA70003000,,1704576,1236985.1854,4890.2434,,
V50035,,1987,Lightning,1987-V50035,91.60000000000001,mylars,,20070517130642,19870724,digitised,JA70003000,,1704577,916630.5519,3928.0658000000003,,
V50036,,1987,Lightning,1987-V50036,16.7,mylars,,20070517130642,19870724,digitised,JA70003000,,1704578,167698.111,1773.5163,,
V50047,,1987,Lightning,1987-V50047,65.8,mylars,,20070517130642,19870902,digitised,JA70003000,,1704579,658128.3793,3378.9288,,
V50057,,1987,Person,1987-V50057,296.1,mylars,,20070517130642,19871003,digitised,JA70003000,,1704580,2961039.9929,7187.7754,,
V60050,,1987,Person,1987-V60050,36.2,mylars,,20070517130642,19871003,digitised,JA70003000,,1704581,362073.4585,3367.2727,,
V70001,,1987,Person,1987-V70001,48.1,mylars,,20070517130642,19870402,digitised,JA70003000,,1704582,481870.9214,2814.1731,,
V80005,,1987,Person,1987-V80005,96.8,mylars,,20070517130642,19870521,digitised,JA70003000,,1704583,968043.6976,3913.072,,
G20021,,1986,Person,1986-G20021,23,mylars,,20070517130643,19860814,digitised,JA70003000,,1704317,230896.0355,4684.5346,,
G20023,,1986,Person,1986-G20023,1.2,inventory,,20070517130642,19860814,digitised,JA70003000,,1704318,12034.6454,549.1336,,
G20023,,1986,Person,1986-G20023,27.5,mylars,,20070517130643,19860814,digitised,JA70003000,,1704319,275467.8667,3122.3104000000003,,
G20025,,1986,Person,1986-G20025,10.8,inventory,,20070517130642,19860828,digitised,JA70003000,,1704320,108478.3301,1504.1549,,
G20025,,1986,Person,1986-G20025,24.6,inventory,,20070517130642,19860828,digitised,JA70003000,,1704321,246082.9687,2913.4232,,
G20025,,1986,Person,1986-G20025,77.8,mylars,,20070517130643,19860828,digitised,JA70003000,,1704322,778919.6546,3933.8639000000003,,
G20026,,1986,Person,1986-G20026,41.800000000000004,inventory,,20070517130642,19861022,digitised,JA70003000,,1704323,418310.5052,3464.1295,,
G20028,,1986,Person,1986-G20028,7.7,mylars,,20070517130643,19860909,digitised,JA70003000,,1704324,77039.5625,1439.9816,,
